index,scheme,model,split,MAE_mean,MAE_std,RMSE_mean,RMSE_std,R_mean,R_std
0,FINAL_S6_LITE_TEMPORAL,DualBranchTemporalCNN,test,19.60885673172607,,27.127993656221786,,0.6491358568555267,
1,FINAL_S6_LITE_TEMPORAL,DualBranchTemporalCNN,train,19.327502886305872,,27.757162967102925,,0.6738210060678339,
2,FINAL_S6_LITE_TEMPORAL,DualBranchTemporalCNN,val,20.61662519039215,,28.784055370539203,,0.6367039102112777,
